application,law,repetition,period,operation,full_support,E_failure_excluded,E_lower_count,E_lower_exact,E_point_attempts,E_point_fraction,E_success_excluded,E_upper_count,E_upper_exact,E_width,R_failure_excluded,R_lower_count,R_lower_exact,R_minus_E_lower_count,R_minus_E_lower_exact,R_minus_E_point_attempts,R_minus_E_point_fraction,R_minus_E_upper_count,R_minus_E_upper_exact,R_minus_E_width,R_point_attempts,R_point_fraction,R_success_excluded,R_upper_count,R_upper_exact,R_width,attempts,equivalent_for_all_states,hidden_native_coordinates,information,known_native_coordinates,mechanism,missing_fraction,revealed_native_coordinates,same_R_routes_qualified,same_marginal_bounds_but_possible_difference,R_and_K_difference_not_determined,R_fixed_true_K_unknown,event_difference_undecided
deathstarbench_social_network,N,0,test,compose_post,True,0,0,0,60,0.05,0,1140,19/20,0.95,0,0,0,0,0,1199,0.9991666666666666,1,1/1200,0.0008333333333333334,60,0.05,0,1140,19/20,0.95,1200,1199,17926,selection_and_admission,17926,whole_native_attempt,1,3537,True,1,1,,1
deathstarbench_social_network,N,0,test,compose_post,True,0,0,0,61,0.050833333333333335,0,1139,1139/1200,0.9491666666666667,0,0,0,0,0,61,0.050833333333333335,1139,1139/1200,0.9491666666666667,61,0.050833333333333335,0,1139,1139/1200,0.9491666666666667,1200,61,17926,entry_result,17926,whole_native_attempt,1,1200,True,1139,1139,,1139
deathstarbench_social_network,N,0,test,compose_post,True,0,0,0,60,0.05,0,1140,19/20,0.95,0,0,0,0,0,60,0.05,1140,19/20,0.95,60,0.05,0,1140,19/20,0.95,1200,60,17926,required_completions,17926,whole_native_attempt,1,13189,True,1140,1140,,1140
deathstarbench_social_network,N,0,test,compose_post,True,0,1139,1139/1200,1200,1.0,0,1139,1139/1200,0.0,0,1139,1139/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1139,1139/1200,0.0,1200,1200,17926,all_native,17926,whole_native_attempt,1,17926,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,none,3600,uniform_coordinates,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,selection_and_admission,3600,uniform_coordinates,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,entry_result,3600,uniform_coordinates,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,required_completions,3600,uniform_coordinates,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,all_native,3600,uniform_coordinates,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,879,293/400,879,0.7325,0,1200,1,0.2675,0,879,293/400,0,0,1200,1.0,0,0,0.0,879,0.7325,0,1200,1,0.2675,1200,1200,360,none,3600,uniform_coordinates,0.1,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,879,293/400,879,0.7325,0,1200,1,0.2675,0,879,293/400,0,0,1200,1.0,0,0,0.0,879,0.7325,0,1200,1,0.2675,1200,1200,360,selection_and_admission,3600,uniform_coordinates,0.1,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,973,973/1200,973,0.8108333333333333,0,1200,1,0.18916666666666668,0,973,973/1200,0,0,1200,1.0,0,0,0.0,973,0.8108333333333333,0,1200,1,0.18916666666666668,1200,1200,360,entry_result,3600,uniform_coordinates,0.1,119,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1081,1081/1200,1081,0.9008333333333334,0,1200,1,0.09916666666666667,0,1081,1081/1200,0,0,1200,1.0,0,0,0.0,1081,0.9008333333333334,0,1200,1,0.09916666666666667,1200,1200,360,required_completions,3600,uniform_coordinates,0.1,241,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,360,all_native,3600,uniform_coordinates,0.1,360,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,507,169/400,507,0.4225,0,1200,1,0.5775,0,507,169/400,0,0,1200,1.0,0,0,0.0,507,0.4225,0,1200,1,0.5775,1200,1200,900,none,3600,uniform_coordinates,0.25,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,507,169/400,507,0.4225,0,1200,1,0.5775,0,507,169/400,0,0,1200,1.0,0,0,0.0,507,0.4225,0,1200,1,0.5775,1200,1200,900,selection_and_admission,3600,uniform_coordinates,0.25,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,671,671/1200,671,0.5591666666666667,0,1200,1,0.44083333333333335,0,671,671/1200,0,0,1200,1.0,0,0,0.0,671,0.5591666666666667,0,1200,1,0.44083333333333335,1200,1200,900,entry_result,3600,uniform_coordinates,0.25,306,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,894,149/200,894,0.745,0,1200,1,0.255,0,894,149/200,0,0,1200,1.0,0,0,0.0,894,0.745,0,1200,1,0.255,1200,1200,900,required_completions,3600,uniform_coordinates,0.25,594,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,900,all_native,3600,uniform_coordinates,0.25,900,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,152,19/150,152,0.12666666666666668,0,1200,1,0.8733333333333333,0,152,19/150,0,0,1200,1.0,0,0,0.0,152,0.12666666666666668,0,1200,1,0.8733333333333333,1200,1200,1800,none,3600,uniform_coordinates,0.5,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,152,19/150,152,0.12666666666666668,0,1200,1,0.8733333333333333,0,152,19/150,0,0,1200,1.0,0,0,0.0,152,0.12666666666666668,0,1200,1,0.8733333333333333,1200,1200,1800,selection_and_admission,3600,uniform_coordinates,0.5,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,293,293/1200,293,0.24416666666666667,0,1200,1,0.7558333333333334,0,293,293/1200,0,0,1200,1.0,0,0,0.0,293,0.24416666666666667,0,1200,1,0.7558333333333334,1200,1200,1800,entry_result,3600,uniform_coordinates,0.5,609,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,591,197/400,591,0.4925,0,1200,1,0.5075,0,591,197/400,0,0,1200,1.0,0,0,0.0,591,0.4925,0,1200,1,0.5075,1200,1200,1800,required_completions,3600,uniform_coordinates,0.5,1191,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,1800,all_native,3600,uniform_coordinates,0.5,1800,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,17,17/1200,17,0.014166666666666666,0,1200,1,0.9858333333333333,0,17,17/1200,0,0,1200,1.0,0,0,0.0,17,0.014166666666666666,0,1200,1,0.9858333333333333,1200,1200,2700,none,3600,uniform_coordinates,0.75,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,17,17/1200,17,0.014166666666666666,0,1200,1,0.9858333333333333,0,17,17/1200,0,0,1200,1.0,0,0,0.0,17,0.014166666666666666,0,1200,1,0.9858333333333333,1200,1200,2700,selection_and_admission,3600,uniform_coordinates,0.75,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,73,73/1200,73,0.060833333333333336,0,1200,1,0.9391666666666667,0,73,73/1200,0,0,1200,1.0,0,0,0.0,73,0.060833333333333336,0,1200,1,0.9391666666666667,1200,1200,2700,entry_result,3600,uniform_coordinates,0.75,933,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,267,89/400,267,0.2225,0,1200,1,0.7775,0,267,89/400,0,0,1200,1.0,0,0,0.0,267,0.2225,0,1200,1,0.7775,1200,1200,2700,required_completions,3600,uniform_coordinates,0.75,1767,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,2700,all_native,3600,uniform_coordinates,0.75,2700,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,none,3600,uniform_coordinates,1,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,selection_and_admission,3600,uniform_coordinates,1,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,entry_result,3600,uniform_coordinates,1,1200,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,required_completions,3600,uniform_coordinates,1,2400,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,3600,all_native,3600,uniform_coordinates,1,3600,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,none,3600,native_failure_associated_coordinates,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,selection_and_admission,3600,native_failure_associated_coordinates,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,entry_result,3600,native_failure_associated_coordinates,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,required_completions,3600,native_failure_associated_coordinates,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,all_native,3600,native_failure_associated_coordinates,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,879,293/400,879,0.7325,0,1200,1,0.2675,0,879,293/400,0,0,1200,1.0,0,0,0.0,879,0.7325,0,1200,1,0.2675,1200,1200,360,none,3600,native_failure_associated_coordinates,0.1,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,879,293/400,879,0.7325,0,1200,1,0.2675,0,879,293/400,0,0,1200,1.0,0,0,0.0,879,0.7325,0,1200,1,0.2675,1200,1200,360,selection_and_admission,3600,native_failure_associated_coordinates,0.1,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,973,973/1200,973,0.8108333333333333,0,1200,1,0.18916666666666668,0,973,973/1200,0,0,1200,1.0,0,0,0.0,973,0.8108333333333333,0,1200,1,0.18916666666666668,1200,1200,360,entry_result,3600,native_failure_associated_coordinates,0.1,119,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1081,1081/1200,1081,0.9008333333333334,0,1200,1,0.09916666666666667,0,1081,1081/1200,0,0,1200,1.0,0,0,0.0,1081,0.9008333333333334,0,1200,1,0.09916666666666667,1200,1200,360,required_completions,3600,native_failure_associated_coordinates,0.1,241,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,360,all_native,3600,native_failure_associated_coordinates,0.1,360,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,507,169/400,507,0.4225,0,1200,1,0.5775,0,507,169/400,0,0,1200,1.0,0,0,0.0,507,0.4225,0,1200,1,0.5775,1200,1200,900,none,3600,native_failure_associated_coordinates,0.25,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,507,169/400,507,0.4225,0,1200,1,0.5775,0,507,169/400,0,0,1200,1.0,0,0,0.0,507,0.4225,0,1200,1,0.5775,1200,1200,900,selection_and_admission,3600,native_failure_associated_coordinates,0.25,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,671,671/1200,671,0.5591666666666667,0,1200,1,0.44083333333333335,0,671,671/1200,0,0,1200,1.0,0,0,0.0,671,0.5591666666666667,0,1200,1,0.44083333333333335,1200,1200,900,entry_result,3600,native_failure_associated_coordinates,0.25,306,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,894,149/200,894,0.745,0,1200,1,0.255,0,894,149/200,0,0,1200,1.0,0,0,0.0,894,0.745,0,1200,1,0.255,1200,1200,900,required_completions,3600,native_failure_associated_coordinates,0.25,594,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,900,all_native,3600,native_failure_associated_coordinates,0.25,900,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,152,19/150,152,0.12666666666666668,0,1200,1,0.8733333333333333,0,152,19/150,0,0,1200,1.0,0,0,0.0,152,0.12666666666666668,0,1200,1,0.8733333333333333,1200,1200,1800,none,3600,native_failure_associated_coordinates,0.5,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,152,19/150,152,0.12666666666666668,0,1200,1,0.8733333333333333,0,152,19/150,0,0,1200,1.0,0,0,0.0,152,0.12666666666666668,0,1200,1,0.8733333333333333,1200,1200,1800,selection_and_admission,3600,native_failure_associated_coordinates,0.5,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,293,293/1200,293,0.24416666666666667,0,1200,1,0.7558333333333334,0,293,293/1200,0,0,1200,1.0,0,0,0.0,293,0.24416666666666667,0,1200,1,0.7558333333333334,1200,1200,1800,entry_result,3600,native_failure_associated_coordinates,0.5,609,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,591,197/400,591,0.4925,0,1200,1,0.5075,0,591,197/400,0,0,1200,1.0,0,0,0.0,591,0.4925,0,1200,1,0.5075,1200,1200,1800,required_completions,3600,native_failure_associated_coordinates,0.5,1191,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,1800,all_native,3600,native_failure_associated_coordinates,0.5,1800,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,17,17/1200,17,0.014166666666666666,0,1200,1,0.9858333333333333,0,17,17/1200,0,0,1200,1.0,0,0,0.0,17,0.014166666666666666,0,1200,1,0.9858333333333333,1200,1200,2700,none,3600,native_failure_associated_coordinates,0.75,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,17,17/1200,17,0.014166666666666666,0,1200,1,0.9858333333333333,0,17,17/1200,0,0,1200,1.0,0,0,0.0,17,0.014166666666666666,0,1200,1,0.9858333333333333,1200,1200,2700,selection_and_admission,3600,native_failure_associated_coordinates,0.75,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,73,73/1200,73,0.060833333333333336,0,1200,1,0.9391666666666667,0,73,73/1200,0,0,1200,1.0,0,0,0.0,73,0.060833333333333336,0,1200,1,0.9391666666666667,1200,1200,2700,entry_result,3600,native_failure_associated_coordinates,0.75,933,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,267,89/400,267,0.2225,0,1200,1,0.7775,0,267,89/400,0,0,1200,1.0,0,0,0.0,267,0.2225,0,1200,1,0.7775,1200,1200,2700,required_completions,3600,native_failure_associated_coordinates,0.75,1767,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,2700,all_native,3600,native_failure_associated_coordinates,0.75,2700,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,none,3600,native_failure_associated_coordinates,1,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,selection_and_admission,3600,native_failure_associated_coordinates,1,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,entry_result,3600,native_failure_associated_coordinates,1,1200,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,required_completions,3600,native_failure_associated_coordinates,1,2400,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,3600,all_native,3600,native_failure_associated_coordinates,1,3600,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,none,3600,whole_native_attempt,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,selection_and_admission,3600,whole_native_attempt,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,entry_result,3600,whole_native_attempt,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,required_completions,3600,whole_native_attempt,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,all_native,3600,whole_native_attempt,0,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1080,9/10,1080,0.9,0,1200,1,0.1,0,1080,9/10,0,0,1200,1.0,0,0,0.0,1080,0.9,0,1200,1,0.1,1200,1200,360,none,3600,whole_native_attempt,0.1,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1080,9/10,1080,0.9,0,1200,1,0.1,0,1080,9/10,0,0,1200,1.0,0,0,0.0,1080,0.9,0,1200,1,0.1,1200,1200,360,selection_and_admission,3600,whole_native_attempt,0.1,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1080,9/10,1080,0.9,0,1200,1,0.1,0,1080,9/10,0,0,1200,1.0,0,0,0.0,1080,0.9,0,1200,1,0.1,1200,1200,360,entry_result,3600,whole_native_attempt,0.1,120,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1080,9/10,1080,0.9,0,1200,1,0.1,0,1080,9/10,0,0,1200,1.0,0,0,0.0,1080,0.9,0,1200,1,0.1,1200,1200,360,required_completions,3600,whole_native_attempt,0.1,240,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,360,all_native,3600,whole_native_attempt,0.1,360,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,900,3/4,900,0.75,0,1200,1,0.25,0,900,3/4,0,0,1200,1.0,0,0,0.0,900,0.75,0,1200,1,0.25,1200,1200,900,none,3600,whole_native_attempt,0.25,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,900,3/4,900,0.75,0,1200,1,0.25,0,900,3/4,0,0,1200,1.0,0,0,0.0,900,0.75,0,1200,1,0.25,1200,1200,900,selection_and_admission,3600,whole_native_attempt,0.25,0,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,900,3/4,900,0.75,0,1200,1,0.25,0,900,3/4,0,0,1200,1.0,0,0,0.0,900,0.75,0,1200,1,0.25,1200,1200,900,entry_result,3600,whole_native_attempt,0.25,300,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,900,3/4,900,0.75,0,1200,1,0.25,0,900,3/4,0,0,1200,1.0,0,0,0.0,900,0.75,0,1200,1,0.25,1200,1200,900,required_completions,3600,whole_native_attempt,0.25,600,True,0,,,
deathstarbench_social_network,N,0,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,900,all_native,3600,whole_native_attempt,0.25,900,True,0,,,
